ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
20081067,50.2045,12.4536,9.515,318292.9878,5564471.6688,9515,0,0,0,2008,10,7,23,55,39.6,0.91,0,0,0,0,0,0,1
20081070,50.206,12.4521,9.643,318191.6642,5564642.08,9643,0,0,0,2008,10,7,23,56,20.2,0.66,0,0,0,0,0,0,1
20081083,50.206,12.4535,9.392,318291.5509,5564638.6657,9392,0,0,0,2008,10,7,23,58,45.92,1.2,0,0,0,0,0,0,1
20081097,50.2069,12.4528,9.498,318245.0275,5564740.4245,9498,0,0,0,2008,10,8,0,0,39.73,2,0,0,0,0,0,0,1
20081108,50.2021,12.4548,9.795,318369.4955,5564201.9389,9795,0,0,0,2008,10,8,0,1,52.98,1.9,0,0,0,0,0,0,1
20081109,50.2014,12.4546,9.734,318352.5669,5564124.6082,9734,0,0,0,2008,10,8,0,2,24.38,1.6,0,0,0,0,0,0,1
20081117,50.2096,12.4513,9.326,318148.2741,5565044.2393,9326,0,0,0,2008,10,8,0,3,24.49,1.2,0,0,0,0,0,0,1
20081128,50.21,12.4513,9.236,318149.795,5565088.7069,9236,0,0,0,2008,10,8,0,4,13.26,1.3,0,0,0,0,0,0,1
20081133,50.2051,12.4537,9.343,318302.4018,5564538.1263,9343,0,0,0,2008,10,8,0,5,10.51,1.2,0,0,0,0,0,0,1
20081137,50.2055,12.4536,9.37,318296.7864,5564582.8376,9370,0,0,0,2008,10,8,0,5,17.63,1,0,0,0,0,0,0,1
20081145,50.2069,12.4522,9.789,318202.2197,5564741.8879,9789,0,0,0,2008,10,8,0,6,10.62,1.5,0,0,0,0,0,0,1
20081148,50.2055,12.4531,9.298,318261.1122,5564584.0567,9298,0,0,0,2008,10,8,0,6,41.75,1,0,0,0,0,0,0,1
20081157,50.2015,12.4543,9.726,318331.5403,5564136.4563,9726,0,0,0,2008,10,8,0,8,21.34,0.67,0,0,0,0,0,0,1
20081158,50.2069,12.4525,9.44,318223.6236,5564741.1562,9440,0,0,0,2008,10,8,0,8,23.84,1.1,0,0,0,0,0,0,1
20081156,50.2085,12.4509,9.736,318115.554,5564922.9298,9736,0,0,0,2008,10,8,0,8,34.72,1.7,0,0,0,0,0,0,1
20081164,50.2054,12.4521,9.637,318189.3837,5564575.3787,9637,0,0,0,2008,10,8,0,12,37.18,1.4,0,0,0,0,0,0,1
20081165,50.2022,12.455,9.631,318384.1458,5564212.5684,9631,0,0,0,2008,10,8,0,14,17.45,0.81,0,0,0,0,0,0,1
20081167,50.2073,12.4515,9.83,318153.798,5564788.0632,9830,0,0,0,2008,10,8,0,14,36.9,0.9,0,0,0,0,0,0,1
20081166,50.2065,12.4517,9.851,318165.0259,5564698.6402,9851,0,0,0,2008,10,8,0,14,40.8,2.3,0,0,0,0,0,0,1
20081172,50.2064,12.4512,10.017,318128.9722,5564688.7433,10017,0,0,0,2008,10,8,0,15,51.04,0.96,0,0,0,0,0,0,1
20081177,50.2076,12.4509,9.93,318112.1314,5564822.8779,9930,0,0,0,2008,10,8,0,16,18.25,0.86,0,0,0,0,0,0,1
20081184,50.2054,12.4527,9.581,318232.1928,5564573.9153,9581,0,0,0,2008,10,8,0,19,2.96,1.6,0,0,0,0,0,0,1
20081186,50.2064,12.4515,10.04,318150.3763,5564688.0113,10040,0,0,0,2008,10,8,0,19,19.87,0.63,0,0,0,0,0,0,1
