ID,LAT,LON,DEPTH,X,Y,Z,EX,EY,EZ,YR,MO,DY,HR,MI,SC,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID
2008829,50.2068,12.4520,-9.9270,318187.5703,5564731.2589,-9927.0000,0.0000,0.0000,0.0000,2008,10,7,21,14,55.3200,0.5000,0,0,0,0,0,0,1
2008831,50.2068,12.4519,-9.7410,318180.4357,5564731.5029,-9741.0000,0.0000,0.0000,0.0000,2008,10,7,21,15,39.5200,1.4000,0,0,0,0,0,0,1
2008843,50.2082,12.4508,-9.6550,318107.2787,5564889.8233,-9655.0000,0.0000,0.0000,0.0000,2008,10,7,21,20,33.4000,2.0000,0,0,0,0,0,0,1
2008844,50.2069,12.4515,-9.6820,318152.2773,5564743.5957,-9682.0000,0.0000,0.0000,0.0000,2008,10,7,21,21,17.2800,0.6200,0,0,0,0,0,0,1
2008846,50.2074,12.4506,-9.9180,318089.9672,5564801.3764,-9918.0000,0.0000,0.0000,0.0000,2008,10,7,21,21,43.9600,0.8800,0,0,0,0,0,0,1
2008852,50.2086,12.4509,-9.7670,318115.9342,5564934.0467,-9767.0000,0.0000,0.0000,0.0000,2008,10,7,21,24,2.5200,0.6100,0,0,0,0,0,0,1
2008853,50.2081,12.4519,-9.5490,318185.3774,5564876.0223,-9549.0000,0.0000,0.0000,0.0000,2008,10,7,21,24,22.4000,0.5700,0,0,0,0,0,0,1
2008863,50.2054,12.4529,-9.7620,318246.4625,5564573.4275,-9762.0000,0.0000,0.0000,0.0000,2008,10,7,21,29,39.8000,1.1000,0,0,0,0,0,0,1
2008869,50.2079,12.4505,-9.9480,318084.7343,5564857.2049,-9948.0000,0.0000,0.0000,0.0000,2008,10,7,21,32,10.1200,1.1000,0,0,0,0,0,0,1
2008880,50.2087,12.4506,-9.7380,318094.9114,5564945.8958,-9738.0000,0.0000,0.0000,0.0000,2008,10,7,21,35,38.1200,0.8900,0,0,0,0,0,0,1
2008913,50.2070,12.4521,-9.6980,318195.4651,5564753.2487,-9698.0000,0.0000,0.0000,0.0000,2008,10,7,21,48,32.7400,0.5100,0,0,0,0,0,0,1
2008914,50.2067,12.4523,-9.7240,318208.5942,5564719.4102,-9724.0000,0.0000,0.0000,0.0000,2008,10,7,21,48,57.2000,1.4000,0,0,0,0,0,0,1
20086673,50.2051,12.4524,-9.7480,318209.6481,5564541.2963,-9748.0000,0.0000,0.0000,0.0000,2008,10,7,21,50,47.5600,0.7200,0,0,0,0,0,0,1
2008916,50.2070,12.4517,-9.6720,318166.9267,5564754.2246,-9672.0000,0.0000,0.0000,0.0000,2008,10,7,21,53,5.2000,1.2000,0,0,0,0,0,0,1
2008919,50.2050,12.4517,-9.6590,318159.3236,5564531.8871,-9659.0000,0.0000,0.0000,0.0000,2008,10,7,22,5,37.6800,1.0000,0,0,0,0,0,0,1
2008926,50.2082,12.4507,-9.7470,318100.1442,5564890.0673,-9747.0000,0.0000,0.0000,0.0000,2008,10,7,22,15,52.0600,1.1000,0,0,0,0,0,0,1
2008929,50.2081,12.4508,-9.7460,318106.8984,5564878.7064,-9746.0000,0.0000,0.0000,0.0000,2008,10,7,22,17,40.3800,0.8300,0,0,0,0,0,0,1
2008930,50.2067,12.4519,-9.6600,318180.0555,5564720.3860,-9660.0000,0.0000,0.0000,0.0000,2008,10,7,22,22,33.1200,0.7400,0,0,0,0,0,0,1
2008937,50.2030,12.4541,-9.6840,318322.9660,5564303.6968,-9684.0000,0.0000,0.0000,0.0000,2008,10,7,22,32,8.7400,0.8000,0,0,0,0,0,0,1
2008978,50.2073,12.4512,-9.5820,318132.3943,5564788.7952,-9582.0000,0.0000,0.0000,0.0000,2008,10,7,23,8,18.5600,0.6200,0,0,0,0,0,0,1
2008984,50.2070,12.4528,-9.5740,318245.4075,5564751.5414,-9574.0000,0.0000,0.0000,0.0000,2008,10,7,23,14,32.4400,0.8700,0,0,0,0,0,0,1
2008986,50.2044,12.4536,-9.6020,318292.6079,5564460.5519,-9602.0000,0.0000,0.0000,0.0000,2008,10,7,23,15,17.4400,1.1000,0,0,0,0,0,0,1
2008987,50.2045,12.4538,-9.3310,318307.2577,5564471.1812,-9331.0000,0.0000,0.0000,0.0000,2008,10,7,23,21,6.0400,0.5500,0,0,0,0,0,0,1
2008988,50.2086,12.4504,-9.7710,318080.2624,5564935.2671,-9771.0000,0.0000,0.0000,0.0000,2008,10,7,23,28,37.2000,1.3000,0,0,0,0,0,0,1
